time,f_solid,interface_pos,interface_speed
9.999999999999962697e+00,7.261379181721763221e-01,2.738620818278236868e+01,-1.721700069310472259e+00
1.003999999999996184e+01,7.268196863690700171e-01,2.731803136309299873e+01,-1.704420492234248741e+00
1.007999999999996099e+01,7.274962588872836422e-01,2.725037411127163978e+01,-1.691431295533973866e+00
1.011999999999996014e+01,7.281693684199427308e-01,2.718306315800572293e+01,-1.682773831647921270e+00
1.015999999999995929e+01,7.288407690859664001e-01,2.711592309140335999e+01,-1.678501665059073389e+00
1.019999999999995843e+01,7.295122405789353781e-01,2.704877594210645952e+01,-1.678678732422511644e+00
1.023999999999995758e+01,7.301855914045745077e-01,2.698144085954255900e+01,-1.683377064097513198e+00
1.027999999999995673e+01,7.308626611365341974e-01,2.691373388634657715e+01,-1.692674329899546137e+00
1.031999999999995588e+01,7.315453216507721290e-01,2.684546783492278621e+01,-1.706651285594773526e+00
1.035999999999995502e+01,7.322354772502909226e-01,2.677645227497090730e+01,-1.725388998796972828e+00
1.039999999999995417e+01,7.329350634658051700e-01,2.670649365341948567e+01,-1.748965538785540730e+00
1.043999999999995332e+01,7.336460441211667405e-01,2.663539558788332329e+01,-1.777451638404059509e+00
1.047999999999995246e+01,7.343704059981436272e-01,2.656295940018563329e+01,-1.810904692442250052e+00
1.051999999999995161e+01,7.351101501431348550e-01,2.648898498568651405e+01,-1.849360362477980857e+00
1.055999999999995076e+01,7.358672785585941289e-01,2.641327214414059199e+01,-1.892821038648051513e+00
1.059999999999994991e+01,7.366437747558602922e-01,2.633562252441396367e+01,-1.941240493165707903e+00
1.063999999999994905e+01,7.374415764715740451e-01,2.625584235284259194e+01,-1.994504289284293463e+00
1.067999999999994820e+01,7.382625388398874611e-01,2.617374611601125878e+01,-2.052405920783328952e+00
1.071999999999994735e+01,7.391083865536883790e-01,2.608916134463115100e+01,-2.114619284502694541e+00
1.075999999999994650e+01,7.399806541291391593e-01,2.600193458708608318e+01,-2.180668938626695308e+00
1.079999999999994564e+01,7.408806143843358338e-01,2.591193856156641573e+01,-2.249900637991686381e+00
1.083999999999994479e+01,7.418091966898222589e-01,2.581908033101777278e+01,-2.321455763716073761e+00
1.087999999999994394e+01,7.427668984097293148e-01,2.572331015902706497e+01,-2.394254299767695215e+00
1.091999999999994309e+01,7.437536950840413219e-01,2.562463049159586603e+01,-2.466991685779973409e+00
1.095999999999994223e+01,7.447689570283323457e-01,2.552310429716676765e+01,-2.538154860727459550e+00
1.099999999999994138e+01,7.458113817339558915e-01,2.541886182660441307e+01,-2.606061764058864583e+00
1.103999999999994053e+01,7.468789522315900653e-01,2.531210477684098237e+01,-2.668926244085767507e+00
1.107999999999993967e+01,7.479689309368563466e-01,2.520310690631436046e+01,-2.724946763165547736e+00
1.111999999999993882e+01,7.490778961017091619e-01,2.509221038982909135e+01,-2.772412912131727580e+00
1.115999999999993797e+01,7.502018238697694130e-01,2.497981761302305870e+01,-2.809819420150816427e+00
1.119999999999993712e+01,7.513362135610779369e-01,2.486637864389220454e+01,-2.835974228271354036e+00
1.123999999999993626e+01,7.524762481131319625e-01,2.475237518868679842e+01,-2.850086380135152808e+00
1.127999999999993541e+01,7.536169767385346718e-01,2.463830232614652971e+01,-2.851821563506717894e+00
1.131999999999993456e+01,7.547535038875147206e-01,2.452464961124853460e+01,-2.841317872449877768e+00
1.135999999999993371e+01,7.558811681596868670e-01,2.441188318403131063e+01,-2.819160680430599086e+00
